Datetime,Close,High,Low,Open,Volume
2020-05-22 00:00:00,121.84400177001953,123.49250030517578,121.50650024414062,122.75050354003906,57342000
2020-05-26 00:00:00,121.09300231933594,123.0999984741211,120.7030029296875,122.9000015258789,71364000
2020-05-27 00:00:00,120.51950073242188,120.67900085449219,116.5,120.24949645996094,101138000
2020-05-28 00:00:00,120.05500030517578,121.84850311279297,118.9114990234375,119.21649932861328,63804000
2020-05-29 00:00:00,122.11849975585938,122.11849975585938,119.91000366210938,120.7969970703125,70198000
2020-06-01 00:00:00,123.552001953125,123.84649658203125,122.20850372314453,122.4000015258789,58578000
2020-06-02 00:00:00,123.62049865722656,123.67649841308594,122.2655029296875,123.3499984741211,50598000
2020-06-03 00:00:00,123.91999816894531,124.4000015258789,123.05850219726562,123.40049743652344,53420000
2020-06-04 00:00:00,123.02999877929688,125.37699890136719,122.50050354003906,123.87149810791016,58974000
2020-06-05 00:00:00,124.1500015258789,124.43250274658203,121.85649871826172,122.22550201416016,66128000
2020-06-08 00:00:00,126.2030029296875,126.5,124.36699676513672,125.01000213623047,79414000
2020-06-09 00:00:00,130.04299926757812,131.32150268554688,126.25,126.47200012207031,103520000
2020-06-10 00:00:00,132.37249755859375,136.11749267578125,131.31300354003906,132.25,98920000
2020-06-11 00:00:00,127.89800262451172,133.56900024414062,126.8115005493164,130.1750030517578,116002000
2020-06-12 00:00:00,127.2509994506836,131.07400512695312,125.1675033569336,130.0605010986328,108722000
2020-06-15 00:00:00,128.63400268554688,129.1999969482422,125.4000015258789,126.33000183105469,77302000
2020-06-16 00:00:00,130.7635040283203,131.0,128.8000030517578,131.0,71712000
2020-06-17 00:00:00,132.0489959716797,132.75,131.59100341796875,132.375,59186000
2020-06-18 00:00:00,132.69900512695312,132.98199462890625,131.8054962158203,132.35049438476562,49756000
2020-06-19 00:00:00,133.75050354003906,134.8715057373047,132.9499969482422,133.9040069580078,115540000
2020-06-22 00:00:00,135.6909942626953,135.75,133.4499969482422,134.22500610351562,64176000
2020-06-23 00:00:00,138.2205047607422,139.15550231933594,135.90199279785156,136.30099487304688,84634000
2020-06-24 00:00:00,136.72000122070312,139.8000030517578,136.0500030517578,139.0,90532000
2020-06-25 00:00:00,137.72900390625,137.81149291992188,135.60699462890625,136.9774932861328,59374000
2020-06-26 00:00:00,134.64349365234375,139.1284942626953,134.39999389648438,138.7530059814453,130016000
2020-06-29 00:00:00,134.0189971923828,134.83999633789062,131.50399780273438,134.50050354003906,84468000
2020-06-30 00:00:00,137.9409942626953,138.48150634765625,133.75149536132812,134.2534942626953,75394000
2020-07-01 00:00:00,143.93499755859375,144.75,137.6999969482422,137.89950561523438,127268000
2020-07-02 00:00:00,144.51499938964844,147.7779998779297,143.55499267578125,145.60049438476562,131868000
2020-07-06 00:00:00,152.8520050048828,152.99400329589844,146.5,146.74850463867188,137612000
2020-07-07 00:00:00,150.00599670410156,153.4774932861328,149.5,152.92750549316406,105150000
2020-07-08 00:00:00,154.0554962158203,154.19850158691406,150.6215057373047,151.1304931640625,100752000
2020-07-09 00:00:00,159.13150024414062,159.69400024414062,153.6999969482422,155.79949951171875,127774000
2020-07-10 00:00:00,160.0,160.75,156.78500366210938,159.58799743652344,109720000
2020-07-13 00:00:00,155.1999969482422,167.21449279785156,153.41949462890625,162.55299377441406,154408000
2020-07-14 00:00:00,154.1999969482422,156.36900329589844,147.5,154.4499969482422,144638000
2020-07-15 00:00:00,150.44349670410156,154.91749572753906,148.65899658203125,154.01150512695312,115778000
2020-07-16 00:00:00,149.9949951171875,151.60000610351562,145.9114990234375,148.55299377441406,127884000
2020-07-17 00:00:00,148.09849548339844,151.1999969482422,147.42250061035156,150.4499969482422,95226000
2020-07-20 00:00:00,159.8419952392578,160.0679931640625,149.7010040283203,150.00999450683594,151964000
2020-07-21 00:00:00,156.9145050048828,162.0290069580078,155.28599548339844,161.62449645996094,122426000
2020-07-22 00:00:00,154.99549865722656,157.5,153.26300048828125,156.25,82084000
2020-07-23 00:00:00,149.32749938964844,154.9134979248047,148.5,154.9134979248047,113138000
2020-07-24 00:00:00,150.44549560546875,151.57899475097656,144.39999389648438,146.5,112648000
2020-07-27 00:00:00,152.760498046875,154.89999389648438,150.7884979248047,153.10000610351562,83410000
2020-07-28 00:00:00,150.01649475097656,153.85450744628906,149.78799438476562,152.7135009765625,62534000
2020-07-29 00:00:00,151.67649841308594,151.95799255371094,149.8385009765625,151.54949951171875,59482000
2020-07-30 00:00:00,152.593994140625,154.60000610351562,150.25,150.6999969482422,122566000
2020-07-31 00:00:00,158.23399353027344,162.34100341796875,157.5500030517578,162.1999969482422,161710000
2020-08-03 00:00:00,155.59449768066406,159.1999969482422,155.1999969482422,159.02549743652344,101494000
2020-08-04 00:00:00,156.94149780273438,158.36199951171875,155.0605010986328,155.0605010986328,93886000
2020-08-05 00:00:00,160.25149536132812,160.67950439453125,156.36500549316406,157.18850708007812,78330000
2020-08-06 00:00:00,161.25,162.37350463867188,158.27149963378906,159.71800231933594,78812000
2020-08-07 00:00:00,158.3730010986328,162.04049682617188,157.0334930419922,161.20050048828125,78722000
2020-08-10 00:00:00,157.4080047607422,158.62550354003906,155.0760040283203,158.5155029296875,63346000
2020-08-11 00:00:00,154.0334930419922,157.96099853515625,153.64999389648438,155.66000366210938,74362000
2020-08-12 00:00:00,158.11199951171875,158.71949768066406,155.0709991455078,155.39999389648438,70442000
2020-08-13 00:00:00,158.05099487304688,160.87600708007812,157.75,159.14950561523438,62980000
2020-08-14 00:00:00,157.4010009765625,158.91200256347656,156.0,158.90899658203125,55034000
2020-08-17 00:00:00,159.12049865722656,159.74850463867188,157.70899963378906,158.656005859375,53824000
2020-08-18 00:00:00,165.62449645996094,166.0,160.29100036621094,160.60000610351562,106920000
2020-08-19 00:00:00,163.0240020751953,165.7949981689453,162.8000030517578,165.15049743652344,83702000
2020-08-20 00:00:00,164.86849975585938,165.63099670410156,161.89999389648438,162.60000610351562,66650000
2020-08-21 00:00:00,164.23599243164062,165.72000122070312,163.76950073242188,164.75,71518000
2020-08-24 00:00:00,165.3730010986328,169.01600646972656,162.8780059814453,165.50750732421875,93326000
2020-08-25 00:00:00,167.32449340820312,167.8699951171875,163.35000610351562,164.74949645996094,79856000
2020-08-26 00:00:00,172.09249877929688,172.58700561523438,167.22850036621094,167.5554962158203,130174000
2020-08-27 00:00:00,170.0,172.64999389648438,168.89999389648438,172.50250244140625,85296000
2020-08-28 00:00:00,170.08999633789062,171.6685028076172,169.3249969482422,171.14999389648438,57940000
2020-08-31 00:00:00,172.54800415039062,174.75,170.25,170.44949340820312,83718000
2020-09-01 00:00:00,174.95599365234375,175.69349670410156,173.35000610351562,174.47900390625,68644000
2020-09-02 00:00:00,176.57249450683594,177.6125030517578,174.33450317382812,177.35000610351562,78630000
2020-09-03 00:00:00,168.39999389648438,174.42050170898438,165.14999389648438,174.25,163222000
2020-09-04 00:00:00,164.7310028076172,169.0749969482422,155.55650329589844,165.89999389648438,175636000
2020-09-08 00:00:00,157.49200439453125,162.54249572753906,156.5,157.1999969482422,121884000
2020-09-09 00:00:00,163.4304962158203,165.15899658203125,159.25,160.14950561523438,103774000
2020-09-10 00:00:00,158.7554931640625,167.4945068359375,158.52749633789062,165.36099243164062,106614000
2020-09-11 00:00:00,155.81100463867188,160.86700439453125,154.19900512695312,160.4344940185547,101880000
2020-09-14 00:00:00,155.14849853515625,159.3695068359375,154.8000030517578,158.64700317382812,90592000
2020-09-15 00:00:00,157.80650329589844,158.75100708007812,155.4459991455078,156.80799865722656,80430000
2020-09-16 00:00:00,153.90499877929688,159.36199951171875,153.70750427246094,158.99949645996094,90244000
2020-09-17 00:00:00,150.43649291992188,151.47149658203125,148.62750244140625,150.46249389648438,128982000
2020-09-18 00:00:00,147.74549865722656,151.88999938964844,145.27699279785156,151.58700561523438,177852000
2020-09-21 00:00:00,148.02349853515625,148.10000610351562,143.5500030517578,145.3249969482422,122358000
2020-09-22 00:00:00,156.44949340820312,156.69949340820312,150.00999450683594,151.69200134277344,138976000
2020-09-23 00:00:00,149.9929962158203,156.35000610351562,149.61900329589844,156.02149963378906,113054000
2020-09-24 00:00:00,150.989501953125,153.46499633789062,148.25,148.88949584960938,110588000
2020-09-25 00:00:00,154.75650024414062,155.07699584960938,149.9499969482422,152.7429962158203,92304000
2020-09-28 00:00:00,158.70249938964844,158.7519989013672,155.85850524902344,157.4425048828125,84484000
2020-09-29 00:00:00,157.24400329589844,159.41299438476562,156.6269989013672,158.76950073242188,69916000
2020-09-30 00:00:00,157.43649291992188,160.6439971923828,156.69949340820312,157.0570068359375,97922000
2020-10-01 00:00:00,161.06300354003906,161.1999969482422,158.60000610351562,160.39999389648438,99438000
2020-10-02 00:00:00,156.25,159.7899932861328,156.14999389648438,157.68150329589844,112262000
2020-10-05 00:00:00,159.9600067138672,160.12649536132812,157.04249572753906,157.29200744628906,75506000
2020-10-06 00:00:00,154.9980010986328,159.10000610351562,154.5,158.25,101738000
2020-10-07 00:00:00,159.7845001220703,160.0,156.6195068359375,156.75,86188000
2020-10-08 00:00:00,159.52749633789062,161.6645050048828,158.74949645996094,161.24949645996094,63482000
2020-10-09 00:00:00,164.33250427246094,164.44949340820312,159.89149475097656,160.5,98158000
2020-10-12 00:00:00,172.14649963378906,174.81199645996094,166.9774932861328,167.4969940185547,167284000
2020-10-13 00:00:00,172.18150329589844,174.61900329589844,171.21099853515625,173.39950561523438,114894000
2020-10-14 00:00:00,168.1855010986328,173.24400329589844,167.0,172.35000610351562,116254000
2020-10-15 00:00:00,166.9324951171875,167.79400634765625,164.0,164.60049438476562,104468000
2020-10-16 00:00:00,163.635498046875,169.98300170898438,158.0,168.1614990234375,129488000
2020-10-19 00:00:00,160.36050415039062,166.4499969482422,159.63699340820312,164.98049926757812,104472000
2020-10-20 00:00:00,160.85049438476562,163.3000030517578,159.60049438476562,161.11399841308594,90194000
2020-10-21 00:00:00,159.2469940185547,161.69400024414062,158.0,160.625,91854000
2020-10-22 00:00:00,158.82000732421875,159.9375,156.0970001220703,159.49349975585938,84240000
2020-10-23 00:00:00,160.22000122070312,160.26649475097656,157.0,159.5500030517578,69334000
2020-10-26 00:00:00,160.3520050048828,164.1490020751953,157.6649932861328,159.93699645996094,118024000
2020-10-27 00:00:00,164.31649780273438,164.58299255371094,160.56500244140625,161.2469940185547,85820000
2020-10-28 00:00:00,158.13900756835938,163.2010040283203,158.12350463867188,162.46499633789062,111766000
2020-10-29 00:00:00,160.55050659179688,162.8625030517578,158.1999969482422,160.06350708007812,131930000
2020-10-30 00:00:00,151.8074951171875,158.35000610351562,150.9499969482422,157.8874969482422,167728000
2020-11-02 00:00:00,150.2239990234375,153.98550415039062,147.50599670410156,153.08700561523438,145148000
2020-11-03 00:00:00,152.42050170898438,153.7449951171875,149.0489959716797,150.92649841308594,97958000
2020-11-04 00:00:00,162.05799865722656,162.24249267578125,156.9864959716797,157.99949645996094,136780000
2020-11-05 00:00:00,166.10000610351562,168.33999633789062,164.44400024414062,165.99850463867188,115786000
2020-11-06 00:00:00,165.56849670410156,166.10000610351562,161.60000610351562,165.23199462890625,92946000
2020-11-09 00:00:00,157.18699645996094,164.4499969482422,155.60549926757812,161.55149841308594,143808000
2020-11-10 00:00:00,151.75100708007812,155.6999969482422,150.9739990234375,154.75100708007812,131820000
2020-11-11 00:00:00,156.8695068359375,156.95750427246094,152.5,153.08900451660156,87338000
2020-11-12 00:00:00,155.51400756835938,158.79400634765625,154.30250549316406,157.99749755859375,87240000
2020-11-13 00:00:00,156.4405059814453,157.08599853515625,154.26950073242188,156.10000610351562,75124000
2020-11-16 00:00:00,156.55299377441406,157.13499450683594,153.63450622558594,154.66000366210938,76174000
2020-11-17 00:00:00,156.7830047607422,159.46249389648438,156.76300048828125,159.177001953125,68894000
2020-11-18 00:00:00,155.2729949951172,157.0,155.2550048828125,156.6999969482422,58336000
2020-11-19 00:00:00,155.8509979248047,156.25,154.04600524902344,155.2655029296875,60206000
2020-11-20 00:00:00,154.97000122070312,156.64450073242188,154.90249633789062,155.8509979248047,67488000
2020-11-23 00:00:00,154.91949462890625,156.9875030517578,153.2729949951172,155.8350067138672,94178000
2020-11-24 00:00:00,155.9029998779297,156.71249389648438,154.31300354003906,155.02499389648438,72042000
2020-11-25 00:00:00,159.2534942626953,159.89999389648438,157.01300048828125,157.093505859375,75808000
2020-11-27 00:00:00,159.76699829101562,160.8094940185547,159.50250244140625,160.56300354003906,47858000
2020-11-30 00:00:00,158.40199279785156,161.41949462890625,156.27749633789062,160.4239959716797,81278000
2020-12-01 00:00:00,161.00399780273438,162.44749450683594,157.85899353027344,159.4250030517578,90740000
2020-12-02 00:00:00,160.17649841308594,161.60000610351562,158.66299438476562,161.08250427246094,62586000
2020-12-03 00:00:00,159.3365020751953,161.4320068359375,159.0655059814453,160.2729949951172,57840000
2020-12-04 00:00:00,158.12899780273438,159.91050720214844,157.93800354003906,159.91050720214844,58272000
2020-12-07 00:00:00,157.89999389648438,159.03799438476562,157.08450317382812,157.82400512695312,55026000
2020-12-08 00:00:00,158.864501953125,159.2064971923828,156.00100708007812,157.94500732421875,65726000
2020-12-09 00:00:00,155.2100067138672,158.72149658203125,154.39999389648438,158.39450073242188,82016000
2020-12-10 00:00:00,155.07449340820312,157.10499572753906,153.8000030517578,154.44949340820312,60604000
2020-12-11 00:00:00,155.8209991455078,155.93350219726562,153.64100646972656,154.83299255371094,61294000
2020-12-14 00:00:00,157.84849548339844,159.52349853515625,156.3000030517578,157.14999389648438,83116000
2020-12-15 00:00:00,158.25599670410156,159.4250030517578,156.52450561523438,159.05050659179688,66390000
2020-12-16 00:00:00,162.04800415039062,162.35000610351562,158.1840057373047,158.80050659179688,88552000
2020-12-17 00:00:00,161.8040008544922,163.17550659179688,161.0500030517578,162.5,69486000
2020-12-18 00:00:00,160.08250427246094,162.4709930419922,158.5800018310547,162.19949340820312,119914000
2020-12-21 00:00:00,160.3090057373047,161.34849548339844,158.3000030517578,160.00050354003906,76736000
2020-12-22 00:00:00,160.3260040283203,161.10000610351562,159.00399780273438,160.14199829101562,47388000
2020-12-23 00:00:00,159.2635040283203,160.50650024414062,159.20849609375,160.25,41876000
2020-12-24 00:00:00,158.63450622558594,160.10000610351562,158.4499969482422,159.69500732421875,29038000
2020-12-28 00:00:00,164.197998046875,165.1999969482422,158.63450622558594,159.6999969482422,113736000
2020-12-29 00:00:00,166.10000610351562,167.53250122070312,164.06100463867188,165.4969940185547,97458000
2020-12-30 00:00:00,164.29249572753906,167.10499572753906,164.12350463867188,167.0500030517578,64186000
2020-12-31 00:00:00,162.84649658203125,164.14599609375,162.05999755859375,163.75,59144000
2021-01-04 00:00:00,159.3314971923828,163.60000610351562,157.2010040283203,163.5,88228000
2021-01-05 00:00:00,160.92550659179688,161.16900634765625,158.2530059814453,158.30050659179688,53110000
2021-01-06 00:00:00,156.91900634765625,159.87550354003906,156.55799865722656,157.32400512695312,87896000
2021-01-07 00:00:00,158.10800170898438,160.427001953125,157.75,157.85000610351562,70290000
2021-01-08 00:00:00,159.13499450683594,159.53199768066406,157.11000061035156,159.0,70754000
2021-01-11 00:00:00,155.7104949951172,157.81900024414062,155.5,157.40049743652344,73668000
2021-01-12 00:00:00,156.04150390625,157.10699462890625,154.3000030517578,156.0,70292000
2021-01-13 00:00:00,158.29449462890625,159.49749755859375,156.10400390625,156.4219970703125,66424000
2021-01-14 00:00:00,156.37350463867188,158.89999389648438,156.0294952392578,158.37600708007812,61418000
2021-01-15 00:00:00,155.21249389648438,157.12750244140625,154.7584991455078,156.1510009765625,84880000
2021-01-19 00:00:00,156.03799438476562,157.25,154.8000030517578,155.35000610351562,66102000
2021-01-20 00:00:00,163.16900634765625,163.99000549316406,158.75,159.09950256347656,106196000
2021-01-21 00:00:00,165.34950256347656,167.42750549316406,164.47850036621094,164.64999389648438,98722000
2021-01-22 00:00:00,164.6114959716797,166.0955047607422,164.1580047607422,165.2154998779297,56438000
2021-01-25 00:00:00,164.6999969482422,168.1945037841797,162.15750122070312,166.4250030517578,74996000
2021-01-26 00:00:00,166.30650329589844,166.89999389648438,164.14349365234375,164.8179931640625,59104000
2021-01-27 00:00:00,161.62899780273438,167.3260040283203,160.35400390625,167.07449340820312,93204000
2021-01-28 00:00:00,161.88099670410156,165.08399963378906,161.4344940185547,161.7519989013672,62984000
2021-01-29 00:00:00,160.30999755859375,161.84950256347656,159.2274932861328,161.5,85872000
2021-02-01 00:00:00,167.1439971923828,167.51300048828125,161.75149536132812,162.1179962158203,83204000
2021-02-02 00:00:00,169.0,171.38699340820312,168.05650329589844,169.0,141972000
2021-02-03 00:00:00,165.62649536132812,171.6999969482422,165.43099975585938,171.25050354003906,141776000
2021-02-04 00:00:00,166.5500030517578,167.35000610351562,163.8874969482422,166.5,73414000
2021-02-05 00:00:00,167.6074981689453,168.85000610351562,165.135498046875,165.9499969482422,72416000
2021-02-08 00:00:00,166.14700317382812,168.25,165.1999969482422,167.9250030517578,65148000
2021-02-09 00:00:00,165.25,166.89999389648438,164.89199829101562,165.62449645996094,44070000
2021-02-10 00:00:00,164.32899475097656,165.8975067138672,162.6999969482422,165.6999969482422,63032000
2021-02-11 00:00:00,163.10650634765625,164.60000610351562,162.4029998779297,164.60000610351562,46028000
2021-02-12 00:00:00,163.885498046875,164.0124969482422,161.66549682617188,162.5,46706000
2021-02-16 00:00:00,163.44749450683594,165.4149932861328,162.67950439453125,162.70249938964844,51494000
2021-02-17 00:00:00,165.4320068359375,166.04550170898438,162.97500610351562,163.17999267578125,65950000
2021-02-18 00:00:00,166.4114990234375,166.89999389648438,163.69700622558594,164.12100219726562,60548000
2021-02-19 00:00:00,162.4949951171875,166.6750030517578,162.28750610351562,166.4114990234375,86104000
2021-02-22 00:00:00,159.03700256347656,161.61599731445312,158.61300659179688,160.406494140625,70314000
2021-02-23 00:00:00,159.72500610351562,160.2364959716797,154.67999267578125,156.35150146484375,93544000
2021-02-24 00:00:00,157.97650146484375,158.56149291992188,156.2689971923828,158.33749389648438,60226000
2021-02-25 00:00:00,152.85800170898438,158.91299438476562,152.38800048828125,156.83700561523438,90676000
2021-02-26 00:00:00,154.64649963378906,156.1219940185547,151.8350067138672,154.75999450683594,85518000
2021-03-01 00:00:00,157.3070068359375,157.47799682617188,154.89950561523438,156.39450073242188,54582000
2021-03-02 00:00:00,154.72650146484375,158.17599487304688,154.3560028076172,157.17349243164062,51916000
2021-03-03 00:00:00,150.25,155.38900756835938,149.75,154.0590057373047,79774000
2021-03-04 00:00:00,148.8784942626953,152.906494140625,147.27149963378906,150.60000610351562,109632000
2021-03-05 00:00:00,150.0229949951172,150.4499969482422,144.0500030517578,150.25,107772000
2021-03-08 00:00:00,147.59750366210938,153.22950744628906,147.5655059814453,150.75,83700000
2021-03-09 00:00:00,153.1425018310547,154.54800415039062,150.25750732421875,150.89950561523438,80600000
2021-03-10 00:00:00,152.8820037841797,155.822998046875,151.50250244140625,154.92250061035156,60250000
2021-03-11 00:00:00,155.67950439453125,156.58900451660156,154.14649963378906,155.20050048828125,55528000
2021-03-12 00:00:00,154.47450256347656,154.94900512695312,152.27499389648438,153.75,48438000
2021-03-15 00:00:00,154.08399963378906,154.11199951171875,151.60450744628906,153.72850036621094,58272000
2021-03-16 00:00:00,154.59300231933594,156.44549560546875,153.79299926757812,155.24850463867188,50776000
2021-03-17 00:00:00,156.7864990234375,158.65249633789062,153.51100158691406,153.66099548339844,62372000
2021-03-18 00:00:00,151.39950561523438,155.8314971923828,151.25,155.0500030517578,72992000
2021-03-19 00:00:00,153.7480010986328,153.864501953125,150.8314971923828,151.4615020751953,92508000
2021-03-22 00:00:00,155.5435028076172,156.32899475097656,153.00250244140625,153.3925018310547,58044000
2021-03-23 00:00:00,156.875,159.10000610351562,156.04249572753906,156.35000610351562,76346000
2021-03-24 00:00:00,154.35350036621094,158.0155029296875,154.25750732421875,157.552001953125,59180000
2021-03-25 00:00:00,152.31300354003906,155.48899841308594,151.85699462890625,153.64950561523438,71270000
2021-03-26 00:00:00,152.60150146484375,152.83299255371094,149.8000030517578,152.2030029296875,66258000
2021-03-29 00:00:00,153.7864990234375,154.5625,151.42250061035156,152.77200317382812,54920000
2021-03-30 00:00:00,152.76449584960938,153.64999389648438,151.6999969482422,153.50050354003906,46752000
2021-03-31 00:00:00,154.70399475097656,155.9665069580078,153.125,153.2030029296875,61878000
2021-04-01 00:00:00,158.0500030517578,158.1219940185547,155.77749633789062,155.89700317382812,58806000
2021-04-05 00:00:00,161.3365020751953,161.79800415039062,158.06199645996094,158.64999389648438,66698000
2021-04-06 00:00:00,161.1909942626953,162.36549377441406,160.8520050048828,161.1875,50756000
2021-04-07 00:00:00,163.96949768066406,165.1804962158203,161.1824951171875,161.69000244140625,66924000
2021-04-08 00:00:00,164.96499633789062,166.22500610351562,164.60000610351562,165.5449981689453,56242000
2021-04-09 00:00:00,168.61000061035156,168.61000061035156,164.44500732421875,165.23500061035156,86830000
2021-04-12 00:00:00,168.96949768066406,169.7519989013672,167.5574951171875,167.760498046875,65636000
2021-04-13 00:00:00,170.0,171.60000610351562,169.781494140625,170.04249572753906,66316000
2021-04-14 00:00:00,166.64999389648438,170.2064971923828,166.3000030517578,170.20199584960938,62904000
2021-04-15 00:00:00,168.95449829101562,169.85000610351562,167.60000610351562,168.5500030517578,64672000
2021-04-16 00:00:00,169.9720001220703,170.33999633789062,167.7794952392578,169.0,63720000
2021-04-19 00:00:00,168.60049438476562,171.79649353027344,168.00799560546875,169.51649475097656,54508000
2021-04-20 00:00:00,166.7344970703125,169.14950561523438,165.8000030517578,168.67999267578125,52460000
2021-04-21 00:00:00,168.1009979248047,168.14300537109375,165.1905059814453,165.8000030517578,44224000
2021-04-22 00:00:00,165.45199584960938,168.64349365234375,165.07249450683594,168.58399963378906,51612000
2021-04-23 00:00:00,167.04400634765625,168.75,165.4250030517578,165.9550018310547,63856000
2021-04-26 00:00:00,170.4499969482422,171.42250061035156,166.5469970703125,167.39999389648438,97614000
2021-04-27 00:00:00,170.8715057373047,173.0,169.90049743652344,172.17349243164062,76542000
2021-04-28 00:00:00,172.9250030517578,174.49400329589844,171.25,171.74000549316406,92638000
2021-04-29 00:00:00,173.5655059814453,175.72250366210938,171.75,175.2550048828125,153648000
2021-04-30 00:00:00,173.37100219726562,177.6999969482422,173.125,176.25599670410156,140186000
2021-05-03 00:00:00,169.32449340820312,174.33250427246094,168.63499450683594,174.2364959716797,117510000
2021-05-04 00:00:00,165.593505859375,168.3990020751953,163.60650634765625,167.8094940185547,108788000
2021-05-05 00:00:00,163.52699279785156,167.73500061035156,163.21800231933594,166.9429931640625,74226000
2021-05-06 00:00:00,165.31849670410156,165.72000122070312,162.36000061035156,163.5,88954000
2021-05-07 00:00:00,164.58050537109375,166.54449462890625,164.45350646972656,165.95449829101562,94206000
2021-05-10 00:00:00,159.52450561523438,164.14999389648438,159.5,164.11599731445312,116772000
2021-05-11 00:00:00,161.19549560546875,161.89999389648438,156.36849975585938,156.81399536132812,92396000
2021-05-12 00:00:00,157.5970001220703,160.39700317382812,156.65499877929688,159.25,98728000
2021-05-13 00:00:00,158.07350158691406,160.19200134277344,156.64999389648438,159.27349853515625,67018000
2021-05-14 00:00:00,161.14500427246094,161.4429931640625,159.14999389648438,159.2779998779297,66500000
2021-05-17 00:00:00,163.51950073242188,164.6374969482422,161.72950744628906,162.29649353027344,74478000
2021-05-18 00:00:00,161.61399841308594,165.60000610351562,161.51849365234375,164.62899780273438,56568000
2021-05-19 00:00:00,161.58999633789062,161.7375030517578,159.1999969482422,159.75,53594000
2021-05-20 00:00:00,162.38400268554688,162.98399353027344,161.8090057373047,162.22000122070312,52664000
2021-05-21 00:00:00,160.1540069580078,162.83450317382812,159.85049438476562,162.5,82098000
2021-05-24 00:00:00,162.24949645996094,162.8975067138672,160.52499389648438,160.77499389648438,48456000
2021-05-25 00:00:00,162.95249938964844,163.99099731445312,160.68800354003906,163.33349609375,65222000
2021-05-26 00:00:00,163.25799560546875,164.7864990234375,162.92550659179688,163.72950744628906,47680000
2021-05-27 00:00:00,161.5054931640625,163.01800537109375,161.5019989013672,162.8000030517578,51224000
2021-05-28 00:00:00,161.15350341796875,162.39950561523438,160.98500061035156,162.10000610351562,46596000
2021-06-01 00:00:00,160.9324951171875,162.5489959716797,160.4530029296875,162.1750030517578,48600000
2021-06-02 00:00:00,161.69949340820312,161.75,160.39999389648438,161.15499877929688,40290000
2021-06-03 00:00:00,159.35049438476562,160.7220001220703,159.20150756835938,160.2115020751953,47966000
2021-06-04 00:00:00,160.31100463867188,161.0500030517578,159.9405059814453,160.60000610351562,44994000
2021-06-07 00:00:00,159.90049743652344,160.39999389648438,158.61000061035156,159.8665008544922,44316000
2021-06-08 00:00:00,163.20550537109375,163.97650146484375,160.90049743652344,161.1304931640625,68334000
2021-06-09 00:00:00,164.0574951171875,164.87899780273438,163.53500366210938,163.64349365234375,49110000
2021-06-10 00:00:00,167.4824981689453,167.5500030517578,164.0574951171875,164.10049438476562,69530000
2021-06-11 00:00:00,167.3415069580078,168.32899475097656,166.67250061035156,167.4824981689453,56348000
2021-06-14 00:00:00,169.19349670410156,169.25,166.77499389648438,167.3415069580078,51394000
2021-06-15 00:00:00,169.156494140625,169.84950256347656,168.15550231933594,169.1999969482422,48524000
2021-06-16 00:00:00,170.7624969482422,171.3175048828125,168.02650451660156,169.60000610351562,84056000
